day,month,year,region,district,landing_site,cfmas,fishing_ground,craft_type,gear_type,propulsion_mode,number_of_fishers,species,local_name,priority,code,number_fish,weight,value_tsh
4,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,128,12,170000
4,10,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,5,20000
4,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BWEJUU KUSINI,PC,DM,O,5,vikande,Kikande,Reef Fish,KKN,20,42,50000
3,10,2021,Pwani,Mafia,Tumbuju,DOKICHUNDA,"
KIJAMBA CHA SHUNGI MBILI",BT,RN,O,18,acanthocybium solandiri,Nguru Mkondo,Tuna,WAH,32,73,88000
3,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FUNGU MBILI",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,400,70,500000
3,10,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,100,16,120000
25,9,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA JAHAZI",PC,SK,S,6,netuma thalassina,Hongwe,Reef Fish,NTT,78,30,69000
25,9,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MCHUKWI",DC,GN,P,2,pituwi,Pituwi,Reef Fish,PTW,30,12,43000
20,9,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
MWAMBA WA KATI - SONGO",NG,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,81,12.5,75000
20,9,2021,Lindi,Kilwa,Magengeni,TIM4SI,FUNGUNI - JEWE,NG,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,97,15,74000
20,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,caranx tille,Kolekole,Reef Fish,NXT,NA,9,45000
20,9,2021,Lindi,Kilwa,Magengeni,TIM4SI,RASINI - JEWE,PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,65,10,45000
20,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,16,52000
20,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MKAYA",DC,HL,S,4,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,8,48000
20,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MKAYA",DC,HL,S,4,lethrinus spp,Koe,Reef Fish,LZX,NA,8,48000
20,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,serranidae spp,Chewa,Reef Fish,CEW,2,18,83000
20,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,12,72000
20,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,12,72000
14,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
BEDENI - JAJA",DC,GN,P,1,saradini,Mbarata,Small Pelagic,CL,50,2,3500
14,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
BEDENI - JAJA",DC,GN,P,1,saradini,Mbarata,Small Pelagic,CL,70,3,5000
14,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
BEDENI - JAJA",DC,GN,P,1,saradini,Mbarata,Small Pelagic,CL,70,3,5000
14,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
BEDENI - JAJA",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,70,3,5000
14,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,3,6,36000
14,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,16,12,72000
14,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,16,12,72000
14,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,3,20000
13,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
BEDENI - JAJA",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,18,0.5,1000
13,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
BEDENI - JAJA",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,68,2.5,4760
13,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
BEDENI - JAJA",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,17,0.5,1700
13,9,2021,Pwani,Kibiti,Kempo,NYAMANJISOPOJA,"
JAJA",DC,GN,P,1,saradini,Mbarata,Small Pelagic,CL,50,1.5,3500
13,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SONGOSONGO",PC,DM,O,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,3,9,45000
13,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,170,28,180000
13,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,6,lethrinus spp,Changu Wengineo,Reef Fish,LZX,160,28,170000
13,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,6,lethrinus spp,Koe,Reef Fish,LZX,160,28,170000
10,9,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
MWAMBA WA KATI - SONGO",NG,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,130,20,100000
10,9,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
NJIANI - AMANA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,172,30,164000
10,9,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
MPOVI",NG,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,120,20,110000
10,9,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
MPOVI",NG,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,58,15,50000
9,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,5,lethrinus spp,Changu Wengineo,Reef Fish,LZX,320,48,300000
9,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,5,lethrinus spp,Koe,Reef Fish,LZX,320,48,300000
9,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,150000
9,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
FISI",PC,DM,O,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,160,28,150000
9,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,MASIMENT,PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,340000,42,195000
9,9,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,BANDA,PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,400,70,500000
6,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,4,2,12000
6,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,lethrinus spp,Koe,Reef Fish,LZX,4,2,12000
6,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus nebulosus,Changu Tawa,Reef Fish,LHN,3,10,60000
6,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,caranx tille,Kolekole,Reef Fish,NXT,2,6,36000
6,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,3,18000
6,9,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,1,lethrinus spp,Koe,Reef Fish,LZX,NA,3,18000
1,9,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
FUNGU LA NYANI",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,4300,100,45000
1,9,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,MIVINJENI,DC,HL,P,2,caranx tille,Kolekole,Reef Fish,NXT,29,11,41000
1,9,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
FUNGU LA NYANI",DC,GN,P,2,saradini,Mbarata,Small Pelagic,CL,3200,100,168000
31,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,O,3,serranidae spp,Chewa,Reef Fish,CEW,2,16,80000
31,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,5,11,66000
31,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,5,11,66000
31,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,8,22000
31,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,6,15
27,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,vikande,Kikande,Reef Fish,KKN,2,6,10000
27,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,5,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,145,24,215000
27,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,vikande,Kikande,Reef Fish,KKN,NA,12,38000
27,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,vikande,Kikande,Reef Fish,KKN,NA,5,18000
27,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,3,15000
27,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,O,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,7,22,110000
27,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,O,2,lethrinus spp,Koe,Reef Fish,LZX,7,22,110000
26,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,4,lethrinus spp,Changu Wengineo,Reef Fish,LZX,320,56,252000
26,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,4,lethrinus spp,Koe,Reef Fish,LZX,320,56,252000
26,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
IMBI",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,160,28,150000
26,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,160,28,140000
25,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,BANYANI,PC,SP,O,13,carrotomus carolinus,Pono Weusi,Reef Fish,ULG,6,5,12500
25,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",DC,SP,S,3,octopus cyanea,Pweza,Octopus,OCC,52,40,160000
25,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",NG,SP,O,11,panulirus spp,Kamba Koche Wengine,Reef Fish,PUR,2,1.5,100000
25,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,12,maculabatis ambigua,Taa,Elasmobranch,RAJ,1,9,7500
24,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,340,56,360000
24,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
IMBI",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,240,42,240000
24,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,2,siganus sp.,Tasi,Reef Fish,SGL,160,28,160000
24,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,4,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,320,55,280000
24,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,240,42,195000
24,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
SIMAYA",PC,DM,O,3,lethrinus spp,Koe,Reef Fish,LZX,240,42,195000
23,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA UKAMBAA - POMBWE",PC,SK,S,3,maculabatis ambigua,Taa,Elasmobranch,RAJ,19,36,57000
23,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
BACHA MBAO",DC,GN,P,2,sardine,Dagaa,Small Pelagic,CL,269,19,47500
23,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
BACHA MBAO",DC,GN,P,2,sardine,Saradini,Small Pelagic,CL,269,19,47500
23,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
TOSHI",DC,HL,P,2,siganus sp.,Tasi,Reef Fish,SGL,55,11,33000
23,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",PC,DM,O,3,siganus sp.,Tasi,Reef Fish,SGL,350,56,400000
23,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MKAYA",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,3,2,10000
23,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,5,11,66000
23,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,5,11,66000
23,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,caranx tille,Kolekole,Reef Fish,NXT,1,2,10000
23,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,11,octopus cyanea,Pweza,Octopus,OCC,42,56,196000
23,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,11,octopus cyanea,Pweza,Octopus,OCC,42,56,196000
23,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,11,octopus cyanea,Pweza,Octopus,OCC,42,56,196000
23,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,14,octopus cyanea,Pweza,Octopus,OCC,49,64,224000
23,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,10,6,36000
23,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,10,6,36000
22,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,caranx tille,Kolekole,Reef Fish,NXT,5,30,150000
19,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,3,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,30,10,50000
19,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
BACHA MBAO",PC,DM,O,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,65,15,150000
19,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
BACHA MBAO",PC,DM,O,3,lethrinus spp,Koe,Reef Fish,LZX,65,15,150000
19,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,6,36000
19,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,1,lethrinus spp,Koe,Reef Fish,LZX,NA,6,36000
19,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,8,25000
19,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,9,4,22000
19,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,9,4,22000
19,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
PUPU",NG,SP,O,14,octopus cyanea,Pweza,Octopus,OCC,61,56,196000
19,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,11,octopus cyanea,Pweza,Octopus,OCC,34,45,119000
15,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,NYAMAMBI,PC,SP,S,9,octopus cyanea,Pweza,Octopus,OCC,36,46,161000
15,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,NYAMAMBI,DC,SP,S,2,octopus cyanea,Pweza,Octopus,OCC,19,20,90000
15,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,11,octopus cyanea,Pweza,Octopus,OCC,53,61,213500
15,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,6,siganus sp.,Tasi,Reef Fish,SGL,7,2,6000
15,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,14,serranidae spp,Chewa,Reef Fish,CEW,1,12,36000
15,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,11,22000
15,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,8,17000
15,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,3,18000
15,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,3,18000
15,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,AMANA,BT,RN,O,12,dagaa,Dagaa Mchele,Small Pelagic,CL,5,20,175000
15,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,AMANA,BT,RN,O,12,dagaa,Dagaa Papa,Small Pelagic,CL,5,20,175000
15,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
SONGOSONGO",BT,RN,O,14,dagaa,Dagaa Mchele,Small Pelagic,CL,40,20,1480000
15,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
SONGOSONGO",BT,RN,O,14,dagaa,Dagaa Papa,Small Pelagic,CL,40,20,1480000
11,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,NYAMAMBI,PC,SP,O,11,octopus cyanea,Pweza,Octopus,OCC,33,48,168000
11,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,14,sea cucumber,Jongoo Bahari,Reef Fish,JB,5,0,7500
11,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",NG,SP,O,9,maculabatis ambigua,Taa,Elasmobranch,RAJ,1,32,96000
11,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,NYAMAMBI,DC,SP,S,2,anguilliformes,Mkunga,Reef Fish,ELE,3,8,17000
11,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,18,octopus cyanea,Pweza,Octopus,OCC,47,39,156000
11,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,13,pono,Pono Wengine,Reef Fish,PNW,5,2,4000
11,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA JAHAZI",BT,SP,O,12,octopus cyanea,Pweza,Octopus,OCC,22,16,48000
11,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA JAHAZI",DC,HL,P,2,red snapper,Kungu,Reef Fish,RDS,9,5,15000
11,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
TOSHI",PC,HL,S,4,lutjanus kasmira,Kelea Wadogo,Reef Fish,LDW,320,10,30000
11,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,1,bumbura,Bumbura,Reef Fish,BMBR,7,1,7000
11,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,6,1,5000
11,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,6,1,5000
11,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
LUKILA",DC,HL,S,1,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,8,30000
11,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Changu Wengineo,Reef Fish,LZX,NA,8,40000
11,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
MAWARANI",DC,HL,S,2,lethrinus spp,Koe,Reef Fish,LZX,NA,8,40000
11,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,LUANGALE,DC,HL,S,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,NA,7,25000
10,8,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,P,2,pomadasys spp,Karamamba,Reef Fish,BGX,3,4.5,16000
10,8,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,38,7,32000
8,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,BANYANI,PC,SP,O,8,siganus sp.,Tasi,Reef Fish,SGL,3,1,3000
8,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA UKAMBAA - POMBWE",PC,SK,S,5,scorpaeniformes spp,Chale,Reef Fish,SRP,49,15,45000
8,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,5,serranidae spp,Chewa,Reef Fish,CEW,1,2,6000
8,8,2021,Lindi,Kilwa,Funguni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,11,carrotomus carolinus,Pono Weusi,Reef Fish,ULG,3,6,15000
8,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
MWAMBA JAHAZI",PC,SK,S,4,taa,Nyenga ( Bocho),Elasmobranch,NYG,21,40,32000
8,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
TOSHI",DC,HL,P,2,lethrinus borbonicus,Changu Chole,Reef Fish,LHB,103,24,72000
8,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
KICHINJA MBUZI",DC,RN,P,2,mnendele,Mnendele,Reef Fish,MNL,229,40,60000
8,8,2021,Pwani,Kibiti,Pombwe Kuu,NYAMANJISOPOJA,"
KICHINJA MBUZI",DC,RN,P,2,mnendele,Mnendele Wengineo,Reef Fish,MNL,229,40,60000
8,8,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,S,1,siganus sp.,Tasi,Reef Fish,SGL,53,9,36000
8,8,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,P,1,siganus sp.,Tasi,Reef Fish,SGL,26,6.5,26000
7,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,AMANA,BT,RN,O,14,dagaa,Dagaa Mchele,Small Pelagic,CL,10,20,30000
7,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,AMANA,BT,RN,O,14,dagaa,Dagaa Papa,Small Pelagic,CL,10,20,30000
7,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
SONGOSONGO",BT,RN,O,12,dagaa,Dagaa Mchele,Small Pelagic,CL,113,20,3842000
7,8,2021,Lindi,Kilwa,Magengeni,TIM4SI,"
SONGOSONGO",BT,RN,O,12,dagaa,Dagaa Papa,Small Pelagic,CL,113,20,3842000
7,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",DC,SP,S,3,maculabatis ambigua,Taa,Elasmobranch,RAJ,2.5,8,13500
7,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,NYAMAMBI,PC,SP,O,7,anguilliformes,Mkunga,Reef Fish,ELE,1,2.5,5500
7,8,2021,Lindi,Kilwa,Pembeni,NYAMANJISOPOJA,"
IMBI",PC,SP,O,8,serranidae spp,Chewa,Reef Fish,CEW,1,4,12000
5,8,2021,Lindi,Kilwa,Masoko Pwani,SOMAKI,"
KAUNDE UJE",BT,16,O,27,caranx tille,Kolekole,Reef Fish,NXT,74,30,232000
5,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
CHOCHA",PC,DM,O,4,siganus sp.,Tasi,Reef Fish,SGL,100,28,180000
5,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",PC,DM,O,3,lethrinus spp,Changu Wengineo,Reef Fish,LZX,80,20,120000
5,8,2021,Lindi,Kilwa,Mbuyuni,NYAMANJISOPOJA,"
MACHANGE",PC,DM,O,3,lethrinus spp,Koe,Reef Fish,LZX,80,20,120000
5,8,2021,Pwani,Kibiti,Pombwe Kubwa,NYAMANJISOPOJA,"
BACHA MBAO",BT,SK,O,3,scorpaeniformes spp,Chale,Reef Fish,SRP,20,36,3000
5,8,2021,Lindi,Kilwa,Jimbiza,SOMAKI,"
LUKILA",DC,HL,P,1,caranx tille,Kolekole,Reef Fish,NXT,1,5,25000
